envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
118	1590000	2046000	1806000	1686000	1446000	966000	
119	1587000	2043000	1803000	1683000	1443000	963000	
120	1584000	2040000	1800000	1680000	1440000	960000	
121	1653000	2037000	1917000	1797000	1557000	957000	
122	1650000	2034000	1914000	1794000	1554000	954000	
123	1671000	2151000	1911000	1791000	1551000	951000	
124	1692000	2148000	1908000	1788000	1668000	948000	
125	1689000	2145000	1905000	1785000	1665000	945000	
126	1686000	2142000	1902000	1782000	1662000	942000	
127	1707000	2139000	2019000	1779000	1659000	939000	
128	1752000	2136000	2016000	1896000	1656000	1056000	
129	1773000	2253000	2013000	1893000	1653000	1053000	
130	1818000	2250000	2010000	2010000	1770000	1050000	
131	1839000	2247000	2007000	2007000	1887000	1047000	
132	1836000	2244000	2004000	2004000	1884000	1044000	
133	1881000	2361000	2001000	2001000	2001000	1041000	
134	1878000	2358000	1998000	1998000	1998000	1038000	
135	1899000	2355000	1995000	1995000	2115000	1035000	
136	1920000	2352000	1992000	1992000	2112000	1152000	
137	1941000	2349000	1989000	1989000	2109000	1269000	
138	1986000	2466000	1986000	1986000	2106000	1386000	
139	2007000	2463000	1983000	2103000	2103000	1383000	
140	2004000	2460000	1980000	2100000	2100000	1380000	
141	2025000	2457000	1977000	2097000	2217000	1377000	
142	2046000	2454000	1974000	2094000	2214000	1494000	
143	2043000	2451000	1971000	2091000	2211000	1491000	
144	2088000	2448000	2088000	2088000	2328000	1488000	
145	2133000	2445000	2085000	2205000	2445000	1485000	
146	2154000	2562000	2082000	2202000	2442000	1482000	
147	2151000	2559000	2079000	2199000	2439000	1479000	
148	2196000	2556000	2196000	2196000	2436000	1596000	
149	2217000	2553000	2193000	2313000	2433000	1593000	
150	2238000	2550000	2190000	2310000	2550000	1590000	
151	2235000	2547000	2187000	2307000	2547000	1587000	
152	2232000	2544000	2184000	2304000	2544000	1584000	
153	2277000	2661000	2301000	2301000	2541000	1581000	
154	2298000	2658000	2418000	2298000	2538000	1578000	
155	2295000	2655000	2415000	2295000	2535000	1575000	
156	2316000	2652000	2532000	2292000	2532000	1572000	
157	2337000	2649000	2649000	2289000	2529000	1569000	
158	2334000	2646000	2646000	2286000	2526000	1566000	
159	2379000	2643000	2643000	2283000	2643000	1683000	
160	2424000	2640000	2760000	2280000	2640000	1800000	
161	2445000	2637000	2757000	2277000	2637000	1917000	
162	2466000	2754000	2754000	2274000	2634000	1914000	
163	2487000	2751000	2751000	2271000	2631000	2031000	
164	2508000	2748000	2748000	2268000	2748000	2028000	
165	2529000	2745000	2745000	2385000	2745000	2025000	
166	2574000	2742000	2742000	2502000	2742000	2142000	
167	2619000	2739000	2739000	2619000	2739000	2259000	
168	2664000	2736000	2736000	2616000	2856000	2376000	
169	2661000	2733000	2733000	2613000	2853000	2373000	
170	2706000	2850000	2730000	2610000	2850000	2490000	
171	2703000	2847000	2727000	2607000	2847000	2487000	
172	2724000	2964000	2724000	2604000	2844000	2484000	
173	2745000	2961000	2841000	2601000	2841000	2481000	
174	2766000	2958000	2958000	2598000	2838000	2478000	
175	2763000	2955000	2955000	2595000	2835000	2475000	
176	2760000	2952000	2952000	2592000	2832000	2472000	
177	2781000	2949000	2949000	2709000	2829000	2469000	
178	2778000	2946000	2946000	2706000	2826000	2466000	
179	2775000	2943000	2943000	2703000	2823000	2463000	
180	2796000	2940000	2940000	2700000	2820000	2580000	
181	2793000	2937000	2937000	2697000	2817000	2577000	
182	2814000	2934000	2934000	2694000	2934000	2574000	
183	2811000	2931000	2931000	2691000	2931000	2571000	
184	2808000	2928000	2928000	2688000	2928000	2568000	
185	2829000	2925000	3045000	2685000	2925000	2565000	
186	2850000	2922000	3042000	2682000	3042000	2562000	
187	2847000	2919000	3039000	2679000	3039000	2559000	
188	2844000	2916000	3036000	2676000	3036000	2556000	
189	2889000	2913000	3153000	2673000	3153000	2553000	
190	2910000	2910000	3150000	2790000	3150000	2550000	
191	2955000	2907000	3267000	2907000	3147000	2547000	
192	3e+06	3024000	3384000	2904000	3144000	2544000	
193	3021000	3021000	3501000	2901000	3141000	2541000	
194	3018000	3018000	3498000	2898000	3138000	2538000	
195	3063000	3135000	3615000	2895000	3135000	2535000	
196	3084000	3132000	3612000	2892000	3132000	2652000	
197	3105000	3129000	3729000	2889000	3129000	2649000	
198	3102000	3126000	3726000	2886000	3126000	2646000	
199	3171000	3243000	3843000	2883000	3123000	2763000	
200	3192000	3360000	3840000	2880000	3120000	2760000	
201	3189000	3357000	3837000	2877000	3117000	2757000	
202	3210000	3354000	3834000	2994000	3114000	2754000	
203	3207000	3351000	3831000	2991000	3111000	2751000	
204	3252000	3348000	3828000	3108000	3228000	2748000	
205	3249000	3345000	3825000	3105000	3225000	2745000	
206	3294000	3342000	3822000	3222000	3342000	2742000	
207	3315000	3339000	3819000	3339000	3339000	2739000	
208	3336000	3336000	3816000	3336000	3336000	2856000	
209	3357000	3333000	3813000	3333000	3453000	2853000	
210	3378000	3330000	3810000	3330000	3450000	2970000	
211	3423000	3327000	3807000	3327000	3567000	3087000	
212	3420000	3324000	3804000	3324000	3564000	3084000	
213	3441000	3321000	3921000	3321000	3561000	3081000	
214	3438000	3318000	3918000	3318000	3558000	3078000	
215	3435000	3315000	3915000	3315000	3555000	3075000	
216	3432000	3312000	3912000	3312000	3552000	3072000	
217	3429000	3309000	3909000	3309000	3549000	3069000	
218	3450000	3306000	3906000	3306000	3546000	3186000	
219	3471000	3423000	3903000	3303000	3543000	3183000	
220	3492000	3420000	3900000	3300000	3540000	3300000	
221	3489000	3417000	3897000	3297000	3537000	3297000	
222	3534000	3534000	3894000	3294000	3534000	3414000	
223	3555000	3531000	3891000	3291000	3651000	3411000	
224	3624000	3528000	4008000	3288000	3768000	3528000	
225	3621000	3525000	4005000	3285000	3765000	3525000	
226	3618000	3522000	4002000	3282000	3762000	3522000	
227	3639000	3519000	3999000	3399000	3759000	3519000	
228	3636000	3516000	3996000	3396000	3756000	3516000	
229	3657000	3513000	3993000	3513000	3753000	3513000	
230	3678000	3510000	3990000	3510000	3870000	3510000	
231	3675000	3507000	3987000	3507000	3867000	3507000	
232	3672000	3504000	3984000	3504000	3864000	3504000	
233	3693000	3501000	4101000	3501000	3861000	3501000	
234	3738000	3618000	4098000	3618000	3858000	3498000	
235	3759000	3615000	4095000	3615000	3855000	3615000	
236	3756000	3612000	4092000	3612000	3852000	3612000	
237	3777000	3609000	4089000	3729000	3849000	3609000	
238	3774000	3606000	4086000	3726000	3846000	3606000	
239	3771000	3603000	4083000	3723000	3843000	3603000	
240	3816000	3720000	4080000	3840000	3840000	3600000	
241	3837000	3717000	4077000	3837000	3957000	3597000	
242	3834000	3714000	4074000	3834000	3954000	3594000	
243	3831000	3711000	4071000	3831000	3951000	3591000	
244	3852000	3708000	4068000	3828000	3948000	3708000	
245	3849000	3705000	4065000	3825000	3945000	3705000	
246	3870000	3702000	4062000	3942000	3942000	3702000	
247	3891000	3699000	4179000	3939000	3939000	3699000	
248	3888000	3696000	4176000	3936000	3936000	3696000	
249	3933000	3693000	4173000	4053000	3933000	3813000	
250	3954000	3810000	4170000	4050000	3930000	3810000	
251	3975000	3807000	4167000	4167000	3927000	3807000	
252	3996000	3924000	4164000	4164000	3924000	3804000	
253	4017000	4041000	4161000	4161000	3921000	3801000	
254	4014000	4038000	4158000	4158000	3918000	3798000	
255	4011000	4035000	4155000	4155000	3915000	3795000	
256	4032000	4032000	4272000	4152000	3912000	3792000	
257	4053000	4029000	4389000	4149000	3909000	3789000	
258	4050000	4026000	4386000	4146000	3906000	3786000	
259	4095000	4143000	4503000	4143000	3903000	3783000	
260	4140000	4260000	4500000	4260000	3900000	3780000	
261	4161000	4257000	4497000	4257000	3897000	3897000	
262	4182000	4254000	4494000	4254000	3894000	4014000	
263	4203000	4371000	4491000	4251000	3891000	4011000	
264	4248000	4368000	4488000	4248000	4008000	4128000	
265	4245000	4365000	4485000	4245000	4005000	4125000	
266	4242000	4362000	4482000	4242000	4002000	4122000	
267	4239000	4359000	4479000	4239000	3999000	4119000	
268	4308000	4476000	4596000	4356000	3996000	4116000	
269	4329000	4473000	4713000	4353000	3993000	4113000	
270	4350000	4470000	4710000	4350000	3990000	4230000	
271	4371000	4467000	4707000	4347000	3987000	4347000	
272	4368000	4464000	4704000	4344000	3984000	4344000	
273	4365000	4461000	4701000	4341000	3981000	4341000	
274	4386000	4458000	4818000	4338000	3978000	4338000	
275	4407000	4455000	4815000	4335000	3975000	4455000	
276	4428000	4452000	4812000	4332000	3972000	4572000	
277	4473000	4449000	4809000	4329000	4089000	4689000	
278	4494000	4446000	4806000	4326000	4086000	4806000	
279	4491000	4443000	4803000	4323000	4083000	4803000	
280	4488000	4440000	4800000	4320000	4080000	4800000	
281	4509000	4557000	4797000	4317000	4077000	4797000	
282	4530000	4554000	4914000	4314000	4074000	4794000	
283	4527000	4551000	4911000	4311000	4071000	4791000	
284	4572000	4548000	4908000	4428000	4188000	4788000	
285	4569000	4545000	4905000	4425000	4185000	4785000	
286	4614000	4542000	4902000	4542000	4302000	4782000	
287	4611000	4539000	4899000	4539000	4299000	4779000	
288	4608000	4536000	4896000	4536000	4296000	4776000	
289	4605000	4533000	4893000	4533000	4293000	4773000	
290	4626000	4530000	4890000	4530000	4410000	4770000	
291	4647000	4527000	4887000	4647000	4407000	4767000	
292	4692000	4524000	4884000	4764000	4524000	4764000	
293	4713000	4641000	4881000	4761000	4521000	4761000	
294	4734000	4638000	4878000	4878000	4518000	4758000	
295	4755000	4635000	4875000	4875000	4515000	4875000	
296	4752000	4632000	4872000	4872000	4512000	4872000	
297	4749000	4629000	4869000	4869000	4509000	4869000	
298	4746000	4626000	4866000	4866000	4506000	4866000	
299	4767000	4623000	4863000	4863000	4623000	4863000	
300	4764000	4620000	4860000	4860000	4620000	4860000	
301	4809000	4617000	4857000	4977000	4617000	4977000	
302	4830000	4614000	4974000	4974000	4614000	4974000	
303	4827000	4611000	4971000	4971000	4611000	4971000	
304	4824000	4608000	4968000	4968000	4608000	4968000	
305	4845000	4605000	4965000	4965000	4725000	4965000	
306	4842000	4602000	4962000	4962000	4722000	4962000	
307	4863000	4599000	4959000	4959000	4839000	4959000	
308	4860000	4596000	4956000	4956000	4836000	4956000	
309	4881000	4593000	4953000	4953000	4833000	5073000	
310	4878000	4590000	4950000	4950000	4830000	5070000	
311	4875000	4587000	4947000	4947000	4827000	5067000	
312	4896000	4584000	4944000	5064000	4824000	5064000	
313	4941000	4581000	5061000	5061000	4821000	5181000	
314	4962000	4698000	5058000	5058000	4818000	5178000	
315	4959000	4695000	5055000	5055000	4815000	5175000	
316	4980000	4812000	5052000	5052000	4812000	5172000	
317	4977000	4809000	5049000	5049000	4809000	5169000	
318	4998000	4806000	5046000	5046000	4806000	5286000	
319	4995000	4803000	5043000	5043000	4803000	5283000	
320	4992000	4800000	5040000	5040000	4800000	5280000	
321	4989000	4797000	5037000	5037000	4797000	5277000	
322	5010000	4794000	5034000	5034000	4914000	5274000	
323	5055000	4791000	5151000	5151000	4911000	5271000	
324	5076000	4788000	5268000	5148000	4908000	5268000	
325	5097000	4905000	5265000	5145000	4905000	5265000	
326	5094000	4902000	5262000	5142000	4902000	5262000	
327	5115000	4899000	5379000	5139000	4899000	5259000	
328	5112000	4896000	5376000	5136000	4896000	5256000	
329	5109000	4893000	5373000	5133000	4893000	5253000	
330	5106000	4890000	5370000	5130000	4890000	5250000	
331	5175000	5007000	5487000	5127000	4887000	5367000	
332	5196000	5004000	5484000	5124000	5004000	5364000	
333	5193000	5001000	5481000	5121000	5001000	5361000	
334	5214000	4998000	5478000	5118000	4998000	5478000	
335	5259000	5115000	5595000	5115000	4995000	5475000	
336	5280000	5112000	5592000	5112000	4992000	5592000	
337	5349000	5109000	5709000	5109000	5109000	5709000	
338	5346000	5106000	5706000	5106000	5106000	5706000	
339	5367000	5103000	5703000	5223000	5103000	5703000	
340	5364000	5100000	5700000	5220000	5100000	5700000	
341	5361000	5097000	5697000	5217000	5097000	5697000	
342	5358000	5094000	5694000	5214000	5094000	5694000	
343	5379000	5091000	5691000	5331000	5091000	5691000	
344	5400000	5088000	5808000	5328000	5088000	5688000	
345	5421000	5085000	5805000	5445000	5085000	5685000	
346	5418000	5082000	5802000	5442000	5082000	5682000	
347	5439000	5079000	5799000	5439000	5199000	5679000	
348	5436000	5076000	5796000	5436000	5196000	5676000	
349	5457000	5193000	5793000	5433000	5193000	5673000	
350	5502000	5190000	5910000	5430000	5190000	5790000	
351	5499000	5187000	5907000	5427000	5187000	5787000	
352	5520000	5304000	5904000	5424000	5184000	5784000	
353	5517000	5301000	5901000	5421000	5181000	5781000	
354	5562000	5418000	6018000	5418000	5178000	5778000	
355	5583000	5415000	6015000	5415000	5295000	5775000	
356	5604000	5412000	6012000	5412000	5292000	5892000	
357	5625000	5409000	6129000	5409000	5289000	5889000	
358	5646000	5406000	6246000	5406000	5286000	5886000	
359	5667000	5403000	6243000	5403000	5283000	6003000	
360	5664000	5400000	6240000	5400000	5280000	6e+06	
361	5733000	5397000	6357000	5517000	5277000	6117000	
362	5778000	5514000	6354000	5514000	5394000	6114000	
363	5799000	5511000	6351000	5511000	5511000	6111000	
364	5796000	5508000	6348000	5508000	5508000	6108000	
365	5817000	5505000	6345000	5505000	5505000	6225000	
366	5814000	5502000	6342000	5502000	5502000	6222000	
367	5811000	5499000	6339000	5499000	5499000	6219000	
368	5808000	5496000	6336000	5496000	5496000	6216000	
369	5805000	5493000	6333000	5493000	5493000	6213000	
370	5826000	5490000	6330000	5610000	5490000	6210000	
371	5847000	5487000	6327000	5727000	5487000	6207000	
372	5868000	5484000	6324000	5844000	5484000	6204000	
373	5913000	5481000	6321000	5841000	5601000	6321000	
374	5934000	5598000	6318000	5838000	5598000	6318000	
375	5931000	5595000	6315000	5835000	5595000	6315000	
376	5952000	5592000	6312000	5952000	5592000	6312000	
377	5997000	5709000	6309000	5949000	5589000	6429000	
378	6042000	5706000	6306000	5946000	5706000	6546000	
379	6039000	5703000	6303000	5943000	5703000	6543000	
380	6036000	5700000	6300000	5940000	5700000	6540000	
381	6081000	5697000	6297000	6057000	5697000	6657000	
382	6078000	5694000	6294000	6054000	5694000	6654000	
383	6099000	5691000	6291000	6051000	5691000	6771000	
384	6096000	5688000	6288000	6048000	5688000	6768000	
385	6117000	5685000	6405000	6045000	5685000	6765000	
386	6114000	5682000	6402000	6042000	5682000	6762000	
387	6135000	5679000	6399000	6039000	5679000	6879000	
388	6132000	5676000	6396000	6036000	5676000	6876000	
389	6129000	5673000	6393000	6033000	5673000	6873000	
390	6150000	5670000	6390000	6030000	5790000	6870000	
391	6147000	5667000	6387000	6027000	5787000	6867000	
392	6192000	5784000	6384000	6144000	5784000	6864000	
393	6213000	5781000	6501000	6141000	5781000	6861000	
394	6210000	5778000	6498000	6138000	5778000	6858000	
395	6231000	5895000	6495000	6135000	5775000	6855000	
396	6228000	5892000	6492000	6132000	5772000	6852000	
397	6249000	5889000	6489000	6129000	5889000	6849000	
398	6270000	6006000	6486000	6126000	5886000	6846000	
399	6315000	6123000	6483000	6243000	5883000	6843000	
400	6336000	6120000	6480000	6240000	6e+06	6840000	
401	6333000	6117000	6477000	6237000	5997000	6837000	
402	6330000	6114000	6474000	6234000	5994000	6834000	
403	6351000	6111000	6471000	6351000	5991000	6831000	
404	6372000	6228000	6468000	6348000	5988000	6828000	
405	6417000	6345000	6465000	6345000	6105000	6825000	
406	6438000	6462000	6462000	6342000	6102000	6822000	
407	6435000	6459000	6459000	6339000	6099000	6819000	
408	6432000	6456000	6456000	6336000	6096000	6816000	
409	6477000	6453000	6573000	6453000	6093000	6813000	
410	6474000	6450000	6570000	6450000	6090000	6810000	
411	6495000	6447000	6567000	6447000	6087000	6927000	
412	6492000	6444000	6564000	6444000	6084000	6924000	
413	6513000	6441000	6681000	6441000	6081000	6921000	
414	6606000	6558000	6798000	6558000	6198000	6918000	
415	6603000	6555000	6795000	6555000	6195000	6915000	
416	6624000	6552000	6912000	6552000	6192000	6912000	
417	6645000	6549000	6909000	6549000	6309000	6909000	
418	6690000	6666000	6906000	6546000	6306000	7026000	
419	6759000	6783000	6903000	6663000	6303000	7143000	
420	6804000	6900000	6900000	6660000	6300000	7260000	
421	6801000	6897000	6897000	6657000	6297000	7257000	
422	6798000	6894000	6894000	6654000	6294000	7254000	
423	6795000	6891000	6891000	6651000	6291000	7251000	
424	6840000	6888000	7008000	6648000	6408000	7248000	
425	6837000	6885000	7005000	6645000	6405000	7245000	
426	6882000	7002000	7122000	6642000	6402000	7242000	
427	6903000	6999000	7119000	6639000	6519000	7239000	
428	6948000	6996000	7116000	6756000	6636000	7236000	
429	6945000	6993000	7113000	6753000	6633000	7233000	
430	6990000	6990000	7230000	6750000	6750000	7230000	
431	6987000	6987000	7227000	6747000	6747000	7227000	
432	7008000	6984000	7224000	6744000	6864000	7224000	
433	7029000	6981000	7221000	6861000	6861000	7221000	
434	7026000	6978000	7218000	6858000	6858000	7218000	
435	7023000	6975000	7215000	6855000	6855000	7215000	
436	7020000	6972000	7212000	6852000	6852000	7212000	
437	7089000	7089000	7329000	6849000	6849000	7329000	
438	7134000	7086000	7326000	6966000	6966000	7326000	
439	7155000	7203000	7323000	6963000	6963000	7323000	
440	7224000	7320000	7320000	7080000	7080000	7320000	
441	7245000	7317000	7317000	7197000	7077000	7317000	
442	7242000	7314000	7314000	7194000	7074000	7314000	
443	7239000	7311000	7311000	7191000	7071000	7311000	
444	7284000	7308000	7308000	7188000	7188000	7428000	
445	7329000	7425000	7425000	7185000	7185000	7425000	
446	7326000	7422000	7422000	7182000	7182000	7422000	
447	7347000	7539000	7419000	7179000	7179000	7419000	
448	7368000	7536000	7416000	7176000	7176000	7536000	
449	7365000	7533000	7413000	7173000	7173000	7533000	
450	7410000	7530000	7410000	7290000	7170000	7650000	
451	7431000	7647000	7407000	7287000	7167000	7647000	
452	7452000	7644000	7524000	7284000	7164000	7644000	
453	7449000	7641000	7521000	7281000	7161000	7641000	
454	7446000	7638000	7518000	7278000	7158000	7638000	
455	7443000	7635000	7515000	7275000	7155000	7635000	
456	7464000	7752000	7512000	7272000	7152000	7632000	
457	7461000	7749000	7509000	7269000	7149000	7629000	
458	7482000	7746000	7506000	7266000	7266000	7626000	
459	7479000	7743000	7503000	7263000	7263000	7623000	
460	7476000	7740000	7500000	7260000	7260000	7620000	
461	7497000	7737000	7617000	7257000	7257000	7617000	
462	7518000	7734000	7614000	7254000	7254000	7734000	
463	7539000	7851000	7611000	7251000	7251000	7731000	
464	7584000	7848000	7608000	7248000	7368000	7848000	
465	7605000	7845000	7725000	7245000	7365000	7845000	
466	7626000	7842000	7722000	7242000	7482000	7842000	
467	7647000	7839000	7839000	7239000	7479000	7839000	
468	7644000	7836000	7836000	7236000	7476000	7836000	
469	7641000	7833000	7833000	7233000	7473000	7833000	
470	7662000	7950000	7830000	7230000	7470000	7830000	
471	7659000	7947000	7827000	7227000	7467000	7827000	
472	7728000	8064000	7824000	7224000	7584000	7944000	
473	7749000	8181000	7821000	7221000	7581000	7941000	
474	7746000	8178000	7818000	7218000	7578000	7938000	
475	7791000	8295000	7815000	7215000	7575000	8055000	
476	7812000	8292000	7812000	7212000	7692000	8052000	
477	7809000	8289000	7809000	7209000	7689000	8049000	
478	7806000	8286000	7806000	7206000	7686000	8046000	
479	7851000	8283000	7803000	7323000	7803000	8043000	
480	7872000	8280000	7920000	7320000	7800000	8040000	
481	7893000	8277000	8037000	7317000	7797000	8037000	
482	7962000	8274000	8154000	7434000	7794000	8154000	
483	8007000	8391000	8271000	7431000	7791000	8151000	
484	8004000	8388000	8268000	7428000	7788000	8148000	
485	8025000	8385000	8265000	7545000	7785000	8145000	
486	8022000	8382000	8262000	7542000	7782000	8142000	
487	8043000	8379000	8259000	7659000	7779000	8139000	
488	8064000	8376000	8256000	7656000	7896000	8136000	
489	8061000	8373000	8253000	7653000	7893000	8133000	
490	8058000	8370000	8250000	7650000	7890000	8130000	
491	8103000	8487000	8247000	7767000	7887000	8127000	
492	8124000	8484000	8244000	7884000	7884000	8124000	
493	8193000	8481000	8361000	7881000	8001000	8241000	
494	8214000	8478000	8358000	7878000	7998000	8358000	
495	8211000	8475000	8355000	7875000	7995000	8355000	
496	8280000	8472000	8472000	7992000	8112000	8352000	
497	8325000	8469000	8469000	8109000	8229000	8349000	
498	8322000	8466000	8466000	8106000	8226000	8346000	
499	8319000	8463000	8463000	8103000	8223000	8343000	
500	8340000	8460000	8460000	8220000	8220000	8340000	
501	8361000	8577000	8457000	8217000	8217000	8337000	
502	8358000	8574000	8454000	8214000	8214000	8334000	
503	8379000	8571000	8451000	8331000	8211000	8331000	
504	8376000	8568000	8448000	8328000	8208000	8328000	
505	8421000	8565000	8565000	8325000	8205000	8445000	
506	8418000	8562000	8562000	8322000	8202000	8442000	
507	8415000	8559000	8559000	8319000	8199000	8439000	
508	8412000	8556000	8556000	8316000	8196000	8436000	
509	8457000	8673000	8553000	8313000	8193000	8553000	
510	8454000	8670000	8550000	8310000	8190000	8550000	
511	8451000	8667000	8547000	8307000	8187000	8547000	
512	8472000	8664000	8544000	8304000	8184000	8664000	
513	8517000	8661000	8541000	8301000	8301000	8781000	
514	8538000	8778000	8538000	8298000	8298000	8778000	
515	8559000	8775000	8655000	8295000	8295000	8775000	
516	8556000	8772000	8652000	8292000	8292000	8772000	
517	8553000	8769000	8649000	8289000	8289000	8769000	
518	8574000	8766000	8766000	8286000	8286000	8766000	
519	8571000	8763000	8763000	8283000	8283000	8763000	
520	8568000	8760000	8760000	8280000	8280000	8760000	
521	8637000	8877000	8877000	8277000	8397000	8757000	
522	8682000	8874000	8874000	8394000	8394000	8874000	
523	8679000	8871000	8871000	8391000	8391000	8871000	
524	8700000	8868000	8868000	8508000	8388000	8868000	
525	8745000	8865000	8985000	8505000	8385000	8985000	
526	8742000	8862000	8982000	8502000	8382000	8982000	
527	8787000	8979000	8979000	8499000	8499000	8979000	
528	8784000	8976000	8976000	8496000	8496000	8976000	
529	8805000	8973000	8973000	8493000	8613000	8973000	
530	8826000	9090000	8970000	8490000	8610000	8970000	
531	8847000	9087000	8967000	8487000	8727000	8967000	
