Feature	Gain	Cover	Frequency
Visa_cconsumos_lag3	0.00288966912115651	0.00293249593026426	0.0061977617226236
vmr_mpagominimo_tend12	0.00287886180612112	0.00376878000215497	0.00423808849223214
ctarjeta_visa_transacciones_delta2	0.00282828240360118	0.00310309750710416	0.00188097149423116
vm_Fvencimiento_lag1	0.00282116063934575	0.00265029615002825	0.00550518644441296
cprestamos_personales_delta2	0.00279350039268091	0.00246516491599405	0.000334482378681274
Master_cadelantosefectivo_tend12	0.0027778471747822	0.00200609731323114	0.00811808408493491
vmr_mpagominimo_lag3	0.00277135599521551	0.00225414258082432	0.00529269175678016
Visa_fultimo_cierre_lag1	0.00276986165240584	0.00136638800859794	0.00200689427208764
chomebanking_transacciones_delta1	0.00276941529586715	0.00382547606926741	0.00600494246903087
vmr_Master_mlimitecompra	0.00274907322077264	0.00361180085333236	0.00543828996867671
vm_fultimo_cierre_tend12	0.0027449914917514	0.00209038562206435	0.00453322000283326
Visa_fechaalta_lag3	0.00272708308494844	0.00266060531888118	0.00557995309376525
Visa_fechaalta	0.00272674712266103	0.00283774763980629	0.00525334088870001
vmr_msaldopesos2_tend12	0.0027166693488786	0.0032673088819838	0.00471816908280997
vmr_msaldopesos2_delta3	0.0027119011974699	0.00276633806298877	0.00499362515937102
cproductos_delta2	0.00270587824596037	0.00221864409820829	0.000417119201649588
cmobile_app_trx	0.00267252684429114	0.00351429340115928	0.00629613889282398
Visa_fechaalta_lag2	0.00267075785202097	0.00212502702845303	0.00480867607939431
Master_Fvencimiento_tend12	0.00263074013760899	0.00252737870278596	0.00570194078481371
Visa_fechaalta_lag1	0.00262333019991523	0.00228362279275685	0.00491492342321072
ccomisiones_otras_lag2	0.00259714728980434	0.00415244111490487	0.00502117076702712
cprestamos_personales_delta3	0.00259567558166019	0.00453908213313295	0.000621743715666368
vm_Fvencimiento_lag2	0.00256613342253681	0.00253607856362357	0.00530056193039618
ccomisiones_otras_delta3	0.00256379037074006	0.0035883246510744	0.00657159496938503
vm_fechaalta_lag3	0.00256312507528316	0.00230862760862045	0.0051982496733878
vm_fechaalta	0.00253737218468852	0.00364117497168602	0.0049109883364027
vmr_msaldopesos2_lag3	0.00253075939399353	0.00261146964758314	0.00529269175678016
ctarjeta_visa_debitos_automaticos_tend12	0.00250793181335044	0.00442901104437512	0.00230596086949678
vm_status04_delta2	0.00244923919452965	0.00106401793616445	0.000342352552297304
vmr_mpagospesos_tend12	0.00242153952964355	0.00444531897651685	0.00349435708551731
vm_fechaalta_lag1	0.00241255617987175	0.00226868866420263	0.00439549196455274
Visa_cconsumos_lag2	0.00240980439801362	0.00210926546991485	0.00526121106231603
vmr_mpagominimo_delta2	0.00239055582288455	0.00216783655782655	0.00295525019281925
vmr_Master_mlimitecompra_lag1	0.0023754505655101	0.00264307472902763	0.00492279359682675
vmr_mpagominimo_delta1	0.00237161701048131	0.00237547551546975	0.00251845555712959
vmr_Master_mlimitecompra_lag3	0.00236965116414021	0.00291063832129167	0.00513528828445956
ccomisiones_otras_delta2	0.00235976526832687	0.00207990194842767	0.00577277234735798
numero_de_cliente	0.00234976838678909	0.00477192177170843	0.00437975161732068
ctarjeta_visa_transacciones_tend12	0.00233373360427673	0.00369215208275062	0.00280178180730667
cproductos_tend12	0.00230895907783669	0.00400519842530784	0.00174324345595064
Visa_cconsumos_lag1	0.00228429667258676	0.0023320314440652	0.00485196203428248
vmr_mpagominimo_delta3	0.00227066348941589	0.00263176035682538	0.00415545166926382
cliente_edad_lag1	0.00226304803359393	0.00311591707154703	0.0036242149501818
vm_status04	0.00224038163327349	0.000396297428432726	0.000598133194818278
Master_fechaalta_tend12	0.00221678970902092	0.0018081227186472	0.00449386913475311
ccomisiones_otras_delta1	0.00220099931882733	0.00370836310248857	0.00490311816278667
ctarjeta_visa_transacciones_delta3	0.00220099514081607	0.00311098309556021	0.00227841526184068
vmr_mpagominimo_lag2	0.00218158290449867	0.00201488057494727	0.00384064472462263
ccomisiones_otras_lag3	0.00216227049300057	0.00236567832724701	0.00462372699941761
vmr_mpagominimo_lag1	0.00215266619481394	0.00203186610279371	0.00373833246761424
internet	0.00214043802538778	0.00152232512527589	0.000177078906360674
Master_Finiciomora_tend12	0.00213134724236642	0.00468007954176706	0.000783082274794982
ccuenta_debitos_automaticos_tend12	0.0021286872712029	0.00392344170579755	0.00127103303898884
vmr_Visa_mlimitecompra_lag3	0.00211506176602707	0.00210906898027644	0.00436401127008862
ctarjeta_visa_transacciones_lag3	0.00210848376003904	0.00313649714394716	0.00431679022839244
vm_fechaalta_lag2	0.00210829421776012	0.00204153883508741	0.00423415340542412
cliente_antiguedad_lag2	0.00210025202700782	0.00281367176732746	0.00373046229399821
cpayroll_trx_lag3	0.00209944113332331	0.00258035387488746	0.000637484062898428
vm_fultimo_cierre	0.0020989287704909	0.00298936666871239	0.00282932741496277
cpayroll_trx_delta3	0.0020980941632521	0.00307050812457744	0.000787017361602997
vmr_mpagospesos_lag1	0.00209055608104752	0.00222857767164201	0.00211314161590405
tcallcenter	0.00208112986822917	0.00250622271463385	0.00229809069588075
vmr_mpagospesos_delta3	0.00207823641540056	0.00364567333110218	0.0040688797594875
vmr_mpagospesos_lag3	0.00205159155824451	0.00291579331168846	0.00430892005477641
vmr_msaldototal_tend12	0.0020435796402879	0.00272448656113065	0.00328579748469251
ccajas_transacciones	0.00204101007365666	0.0028191554687754	0.00347861673828525
ctransferencias_recibidas_lag3	0.00202476768834263	0.00148785993082824	0.00402952889140734
vmr_mconsumospesos_lag3	0.00199192115586965	0.00277045720448127	0.00428530953392832
cprestamos_personales	0.00198735632391877	0.00435450010408509	0.000373833246761424
ccaja_ahorro	0.00197811747616718	0.00547598084998677	0.000436794635689663
vm_Fvencimiento_tend12	0.00196110273248819	0.00247891592210063	0.00388393067951079
Visa_cconsumos_delta3	0.00192959718953166	0.00186124907826238	0.00420267271096
cprestamos_personales_lag3	0.00192427514946355	0.00320780970426595	0.000964096267963671
chomebanking_transacciones_tend12	0.00190929705403841	0.00426439128416523	0.00347468165147723
Visa_Fvencimiento_tend12	0.00190464168396141	0.00274039202053562	0.00365963073145394
cliente_edad	0.00188357038984119	0.00259655787862541	0.00301034140813146
Visa_cconsumos_delta2	0.00187788366052548	0.0017852821618268	0.00368324125230203
vmr_Visa_mlimitecompra	0.0018743805288646	0.00160312059032714	0.00370685177315012
vmr_msaldopesos_lag3	0.00184898242575609	0.00163749064198527	0.00370685177315012
cliente_antiguedad_lag1	0.00183456820019384	0.00248612818274515	0.00313626418598794
vmr_Visa_mlimitecompra_tend12	0.0018247709975621	0.00419465107815247	0.00332121326596465
ccomisiones_otras	0.00181593519839495	0.00287646323948559	0.00284506776219483
vmr_msaldototal_lag3	0.00181557381851571	0.00200325216908262	0.00376587807527034
Master_fultimo_cierre_lag1	0.00180481747883687	0.00297076954276161	0.00360847460294974
Master_fultimo_cierre_lag2	0.00178867353626773	0.00202424778854595	0.00373833246761424
ctransferencias_recibidas	0.00178398659487162	0.00264861845162704	0.00221151878610442
vmr_mconsumospesos_delta3	0.00178023344157625	0.00238101116030059	0.00311658875194787
vmr_msaldopesos_tend12	0.00177841347490114	0.00227239515247169	0.00333695361319671
vmr_msaldototal_delta3	0.00177309437256539	0.00202434855246308	0.00375013772803828
Master_Finiciomora_lag1	0.0017704395756107	0.00284250061548412	0.000495820937809888
ccomisiones_otras_lag1	0.00172975247189963	0.00260743055511158	0.00292376949835513
ctarjeta_debito_transacciones_lag2	0.00172489760472258	0.00240162223217853	0.00229022052226472
vmr_msaldototal_lag1	0.0017102791334823	0.00211674331842937	0.00247516960224143
vm_cconsumos	0.0017082414693871	0.000399032981411875	0.000342352552297304
vm_fultimo_cierre_lag2	0.00169727191676113	0.00142291021631534	0.00224299948056854
ctarjeta_visa_transacciones_lag2	0.00167457799828845	0.00243939556431872	0.00328579748469251
vmr_Visa_mlimitecompra_lag1	0.00166462028288449	0.00184494732936102	0.00340778517574098
ctransferencias_recibidas_delta3	0.00165775092362278	0.00181165942804349	0.003675371078686
Master_fultimo_cierre_lag3	0.00163850438497416	0.00143700219585886	0.00362815003698982
vm_status01_lag1	0.0016082292099785	0.00205669891215249	0.000606003368434308
Master_fultimo_cierre	0.00160651089943979	0.00164807383039961	0.00352583777998143
vmr_Visa_mlimitecompra_lag2	0.00159798899450243	0.00154071354084046	0.00321890100895626
Visa_cconsumos_delta1	0.00159691873328612	0.00221605544403064	0.00337236939446884
vmr_msaldopesos2_lag2	0.00159689925787862	0.00217091991287173	0.00313626418598794
vmr_msaldopesos2_delta2	0.00157957523954027	0.00240420466147783	0.00329760274511656
vm_status02_lag1	0.00157868234141671	0.00121498759991783	0.000499756024617903
ccallcenter_transacciones_tend12	0.00156836656538659	0.00291417161637341	0.00210920652909603
ctarjeta_visa_debitos_automaticos_delta3	0.00155130455002463	0.0014881712163838	0.00316774488045206
Master_cconsumos_lag3	0.00154797998097683	0.00194219381548013	0.00369898159953409
vmr_msaldopesos2_lag1	0.00153353412091768	0.00163627933062363	0.00285293793581086
ccajas_transacciones_delta3	0.00153183368995257	0.00214083007924056	0.00270733972391431
Visa_cadelantosefectivo_tend12	0.00152453276568367	0.00284727459752401	0.00325038170342038
vmr_msaldopesos_delta2	0.00149242382679534	0.00180116538654922	0.00256567659882577
ctransferencias_recibidas_lag2	0.00147892587447146	0.00156694632325863	0.0029946010608994
Master_cconsumos_lag2	0.00147452967978529	0.00195309605493373	0.00357305882167761
cproductos_delta3	0.00147189031779235	0.00213950663679263	0.000790952448411012
ctarjeta_debito_transacciones_lag3	0.00146555008074709	0.00237574905619437	0.00288441863027498
vm_status06_tend12	0.00146417114535968	0.00288609822694835	0.000546977066314083
vmr_mconsumosdolares_lag3	0.00145626196974225	0.00183886514437471	0.00324251152980435
Master_status	0.00145440929198346	0.00187713840294921	0.00111362956666824
ccajas_transacciones_tend12	0.00144702446194729	0.00310318020013698	0.00244368890777731
vmr_mconsumospesos_lag2	0.00144321373762783	0.00206002251835545	0.00298279580047536
vmr_mpagospesos_delta2	0.00144073177814042	0.00251406220984351	0.00268372920306622
vm_cconsumos_tend12	0.00143994402518627	0.00199002488551722	0.00229022052226472
vmr_mconsumospesos_tend12	0.00143740720837892	0.00350827800349655	0.00260109238009791
Visa_delinquency_tend12	0.001430820487931	0.00388964654976083	0.00175111362956667
ccajas_consultas_tend12	0.00142842944307433	0.00447418111424034	0.00190851710188727
cextraccion_autoservicio_tend12	0.00142639355630049	0.00308165956735502	0.00221151878610442
ctransferencias_emitidas_tend12	0.0014146677595756	0.00403165815554844	0.00219184335206435
cliente_antiguedad	0.00141002261582952	0.00225163924287237	0.0026522485086021
cpagomiscuentas_tend12	0.00140297909723648	0.00382268434665016	0.00153861894193386
vmr_msaldototal_lag2	0.00138522165588329	0.00193669547828142	0.00262863798775401
Master_cconsumos_lag1	0.0013818824693929	0.00164957573323962	0.0033094080055406
cextraccion_autoservicio_lag1	0.00137348264161663	0.00160854106449898	0.000279391163369064
ccaja_ahorro_lag2	0.0013717570948885	0.00139376556488205	0.000417119201649588
ccaja_seguridad_lag3	0.00137096736954846	0.000869312152198782	0.000318742031449214
cprestamos_personales_lag2	0.0013690618366382	0.00379276050283537	0.000617808628858353
thomebanking_tend12	0.00135797043750905	0.00416833545696856	0.00227448017503266
Visa_fultimo_cierre	0.00134826516167121	0.001455927533205	0.00229415560907274
active_quarter_lag1	0.00133205047270064	0.00103939154710285	0.00114117517432435
Visa_fultimo_cierre_lag3	0.00131661432135199	0.00150082697700436	0.00256567659882577
vmr_msaldopesos2	0.00129980505968285	0.0013050000070897	0.00222725913333648
vmr_msaldopesos_lag2	0.00129370237144531	0.00145471924059707	0.00249090994947349
ctarjeta_debito_transacciones_tend12	0.00128844091539356	0.00429538957529389	0.00236498717161701
cprestamos_personales_delta1	0.00128756737204044	0.00333500707806934	0.000334482378681274
ccaja_ahorro_lag3	0.00127514530464555	0.00132118935425788	0.000637484062898428
ctransferencias_recibidas_lag1	0.00126088083187068	0.00127507420628975	0.00244762399458532
tcallcenter_tend12	0.00125911034323652	0.00354854661663912	0.00204231005335978
tcallcenter_lag3	0.00125695562266544	0.00151051478224764	0.00263257307456203
Master_cconsumos	0.00124504362893791	0.00135493991601557	0.00299853614770742
cextraccion_autoservicio	0.00123048686203308	0.00309916842218181	0.000263650816137004
catm_trx_tend12	0.00121966779724049	0.00288080570629607	0.00184949079976704
ccomisiones_mantenimiento_lag3	0.00121526005864391	0.00182713101967304	0.00114117517432435
active_quarter_lag2	0.00121282163856155	0.00222261013683992	0.00223906439376053
cproductos_lag3	0.0012060643014673	0.00165915715343817	0.00158190489682202
Visa_fultimo_cierre_lag2	0.00120477835851151	0.0014860431407472	0.00216036265760023
tcallcenter_delta3	0.00120411762158732	0.00133137154808383	0.00169208732744644
vmr_msaldototal_delta2	0.00119788812557757	0.00149299795374725	0.00234137665076892
vm_status01_tend12	0.0011923090067802	0.00437240685147059	0.00131825408068502
vm_fultimo_cierre_lag1	0.00118993971175927	0.00155772732005789	0.0023098959563048
ccajas_depositos_tend12	0.00118524603610289	0.00550253811720087	0.00160945050447813
vmr_mconsumospesos_delta2	0.00118481083522555	0.0030484282728744	0.00226267491460862
ctarjeta_visa_debitos_automaticos_lag3	0.00117712883423347	0.00185510135509195	0.00243188364735326
vmr_msaldopesos_lag1	0.0011665409315053	0.00158785637666836	0.00229022052226472
ctransferencias_recibidas_delta2	0.0011633014954598	0.002343457364422	0.00249878012308952
tcallcenter_delta2	0.00111602032011052	0.0017534107846666	0.00165667154617431
vmr_mconsumospesos_lag1	0.00110187261160138	0.00137592776999521	0.00217610300483229
vmr_mconsumosdolares_tend12	0.00109976640970848	0.00417007746523341	0.0019439328831594
ctarjeta_visa_debitos_automaticos_lag2	0.00104884235754982	0.00151619842928651	0.00192425744911933
Master_cconsumos_delta1	0.00104191417543949	0.00144976915071111	0.00247123451543341
ctarjeta_visa_debitos_automaticos_delta2	0.00103510797941749	0.00126829464755714	0.00188097149423116
cliente_edad_tend12	0.000995230037511386	0.00225677149893084	0.00182981536572697
vmr_msaldopesos2_delta1	0.000984735770867044	0.00199386328291415	0.00228628543545671
Master_cconsumos_delta3	0.000972928677722662	0.00145292174972082	0.0023885976924651
vmr_mpagospesos_delta1	0.000944430426418762	0.00256727821603455	0.0020737907478239
vmr_msaldopesos_delta1	0.00093808929988179	0.0013403580031535	0.00206592057420787
Master_cconsumos_delta2	0.000937237289949767	0.00134464363411817	0.0023098959563048
ccajas_extracciones_tend12	0.000936396104804799	0.00345116847122003	0.00161732067809416
cproductos	0.000934074158160473	0.00101728221570835	0.000196754340400749
ctransferencias_recibidas_delta1	0.00092418431241389	0.00121157032907372	0.00182194519211094
ctarjeta_debito_tend12	0.000922678735151133	0.00383421032307839	0.000944420833923596
ctarjeta_debito_transacciones_lag1	0.000914595602218388	0.00182207190073046	0.000704380538634682
ctarjeta_debito_transacciones_delta2	0.000891953173145219	0.00217699909992331	0.00131038390706899
ctarjeta_visa_debitos_automaticos_lag1	0.000889323413308036	0.00149989488995192	0.00166454171979034
vmr_mconsumosdolares_lag2	0.000875065907724597	0.00159988363276532	0.00184162062615101
vmr_msaldototal_delta1	0.000872345471961568	0.00123287371568311	0.00193999779635139
catm_trx_other_tend12	0.000859687250334178	0.00287790385121567	0.00142056633769341
ctarjeta_debito_transacciones_delta3	0.000855000790671576	0.00166590038303124	0.00165667154617431
vm_cconsumos_lag3	0.000851456010904367	0.00173805440533403	0.0017865294108388
thomebanking_delta2	0.000844328089136755	0.00152964068975445	0.00162125576490217
vm_cconsumos_delta3	0.000836457214759804	0.00179162094087894	0.00115691552155641
vmr_mconsumosdolares_delta3	0.000830574043255612	0.00170422560580762	0.0016802820670224
vmr_Master_mlimitecompra_delta3	0.000820978795892772	0.00184390154979795	0.00158190489682202
cforex_sell_tend12	0.000799016653258892	0.00554594798300298	0.000979836615195731
cplazo_fijo_lag1	0.000796295103918994	0.00147223125991052	0.000165273645936629
vm_fultimo_cierre_delta2	0.000793861517160217	0.00114784304326374	0.000783082274794982
cplazo_fijo_tend12	0.000791361668763469	0.00312872785037563	0.000574522673970188
ctarjeta_master_transacciones_tend12	0.000790114260888749	0.00244737417202719	0.000999512049235806
ctarjeta_visa_debitos_automaticos	0.000785261349804238	0.00171827232486439	0.00147959263981363
ctarjeta_visa_transacciones_lag1	0.000777701377138942	0.00297744188368983	0.00114904534794038
ccomisiones_mantenimiento_delta1	0.000770553025807114	0.00459654398519658	0.000480080590577828
cextraccion_autoservicio_lag3	0.000763768774615232	0.0014560471591281	0.001314318993877
cextraccion_autoservicio_delta2	0.000761138987191312	0.00189087092179165	0.000893264705419402
tcallcenter_delta1	0.000746867344392973	0.00138562508951745	0.000849978750531237
vmr_mconsumospesos_delta1	0.000746206577776153	0.00180330131094548	0.00147565755300562
internet_delta3	0.000731041547163176	0.00110268835863297	0.00114117517432435
ccaja_seguridad_lag1	0.000723996005914049	0.00258837395402629	0.000310871857833184
vmr_msaldodolares_tend12	0.000711926824332305	0.00468850796459815	0.00113330500070832
ctarjeta_debito_lag3	0.000705352392759067	0.00121162452090766	0.00118446112921251
Visa_cadelantosefectivo_lag1	0.000703879849812032	0.000865895943123222	0.00162519085171019
vm_status05_tend12	0.000685728620929739	0.00130299761570262	0.000362027986337379
vmr_mconsumosdolares_lag1	0.000674230864253962	0.00175666248207415	0.00148746281342966
vm_cconsumos_delta2	0.000673610320067852	0.00175093946632303	0.000543041979506068
vmr_mconsumosdolares	0.000673113155569819	0.00170976799599159	0.00138121546961326
ccaja_seguridad_lag2	0.000659029074868607	0.000455564661770253	0.00010231225700839
vm_Fvencimiento_delta1	0.000658662869348529	0.000986709964414429	0.000444664809305693
cproductos_lag2	0.000648164394526954	0.00142920746148016	0.000676834930978577
vmr_msaldodolares2_tend12	0.000645858047165088	0.00313082492653443	0.00103492783050794
ccomisiones_mantenimiento_delta2	0.000643396524720486	0.00277244733348256	0.000385638507185469
cextraccion_autoservicio_delta3	0.000635366200024676	0.00148182896056014	0.00105066817774
Master_status_tend12	0.000634456111404378	0.00171181300385354	0.00109788921943618
ctarjeta_master_delta3	0.000625381269379493	0.00039928199736493	0.000220364861248839
thomebanking_delta1	0.000610896996566088	0.00147303955724162	0.00104279800412397
cforex_tend12	0.000602819659722843	0.00284025391323599	0.000995576962427791
vmr_mpagosdolares_tend12	0.000600611715041759	0.00239708868866735	0.000956226094347641
vmr_mpagado_tend12	0.000595446641656761	0.00306638375751817	0.00101131730965985
ctarjeta_master_transacciones_delta3	0.000592812257998019	0.00232115170994103	0.000798822622027042
vmr_Master_mlimitecompra_delta2	0.000576435858095526	0.00145253322570812	0.00109001904582015
vm_status02_delta2	0.000569112145336205	0.000777678799195547	0.000853913837339252
ctarjeta_visa_transacciones_delta1	0.000559330407063061	0.00406645420540333	0.000586327934394233
ctarjeta_visa_debitos_automaticos_delta1	0.000558501604281161	0.000994164995314657	0.00116085060836442
ccomisiones_mantenimiento_lag2	0.000558011376723098	0.000637545128865959	0.000259715729328989
ctarjeta_debito_transacciones_delta1	0.000517426572022006	0.00409875262170984	0.000609938455242323
Visa_fultimo_cierre_delta1	0.00051323090719501	0.000427210902991469	0.00116085060836442
ctarjeta_master_debitos_automaticos_tend12	0.000495643124145926	0.00295550412160134	0.000578457760778203
ccallcenter_transacciones_delta2	0.000481995834096399	0.00127075380760988	0.000672899844170562
vmr_Visa_mlimitecompra_delta2	0.000481499650737005	0.00121868016028181	0.000724055972674757
ctarjeta_master_transacciones_lag3	0.000479271267445897	0.0015220747769074	0.000975901528387716
ccheques_depositados_tend12	0.000470274608200203	0.00417510223284061	0.000767341927562922
vmr_msaldodolares2_lag3	0.000469233463321945	0.00231928397578866	0.000936550660307566
cproductos_lag1	0.00045984714833246	0.00194412771238635	0.000452534982921723
cpagomiscuentas_delta2	0.000447127172924748	0.00161763500801993	0.000240040295288914
ccomisiones_mantenimiento_lag1	0.000446125269150974	0.00257292286910301	0.000350222725913334
vmr_mpagado_delta3	0.000434517975959344	0.00169433394100307	0.000739796319906817
cpagomiscuentas_delta3	0.000434141574676996	0.00132116597453083	0.000440729722497678
ctarjeta_master_descuentos_delta1	0.000432748439453046	0.00113536364031715	0.000739796319906817
vm_cconsumos_lag2	0.000426953811014124	0.000715414359798194	0.000849978750531237
ccajeros_propios_descuentos_delta3	0.00042325089651718	0.00108931821515035	0.000948355920731611
ccuenta_debitos_automaticos_delta2	0.000423238661317783	0.00179114660098475	0.000240040295288914
cliente_edad_delta3	0.000415644148189565	0.000517091734139322	0.000775212101178952
vmr_mconsumosdolares_delta2	0.000412567911491663	0.00225465370787586	0.000798822622027042
cplazo_fijo	0.000411785297201926	0.0035848786708415	0.000263650816137004
catm_trx_lag3	0.000410258995707602	0.00172689734142885	0.000912940139459477
vm_status02_delta1	0.000385834969255078	0.000518478278949411	0.000586327934394233
Master_status_delta1	0.000384738533314	0.000305782638185594	0.000373833246761424
Visa_Fvencimiento_delta2	0.000376837764893054	0.000407178536610317	0.000369898159953409
vmr_Visa_mlimitecompra_delta1	0.0003761615908905	0.00270574540939915	0.000657159496938502
vm_cconsumos_lag1	0.000374646232758784	0.00137355661181803	0.000609938455242323
ctarjeta_master_transacciones_lag2	0.000369603828495567	0.00138213274539128	0.000661094583746518
Visa_status_lag2	0.000366660474497381	0.00102955913314708	0.000362027986337379
