Feature	Gain	Cover	Frequency
ctrx_quarter	0.074871298268375	0.00450102682821424	0.00163477863521589
ctrx_quarter_normalizado	0.0636414002244272	0.00384046709140893	0.00149690573826997
vm_status05_delta2	0.0477406776994593	0.00285691179003388	0.000575126941545831
cdescubierto_preacordado	0.0249441046312657	0.00428822377201401	0.00330501030107501
Visa_delinquency	0.0195874539070138	0.0037474956743657	0.00248959059628058
ctarjeta_visa_transacciones	0.018898720023877	0.00518833213372082	0.00145357425637268
vm_status06_tend12	0.015385452707738	0.00224296824225119	0.000445132495853965
ctrx_quarter_lag2	0.013592769364523	0.00299912565968799	0.00439223657413426
cpayroll_trx_lag1	0.0102661398578953	0.00196547287100812	0.000319077275789125
cdescubierto_preacordado_lag1	0.0101148300591713	0.00337448725402433	0.0025368613038049
Visa_Finiciomora_tend12	0.0101098350207812	0.00697821804538867	0.00227293318679414
vmr_msaldototal	0.0079964436038615	0.00193258318936651	0.00276139716454539
vmr_mpagospesos	0.00783847780301359	0.00255342079787486	0.00254473975505895
ctrx_quarter_lag1	0.00776421732662678	0.00151872784302219	0.00149690573826997
cpayroll_trx_lag2	0.00761769472985428	0.00302835899462229	0.0005554308134107
cdescubierto_preacordado_tend12	0.00744478106650597	0.00594626861094819	0.00111480085244843
ccomisiones_mantenimiento_tend12	0.00729760664998956	0.0067096415484352	0.00271018723139405
ctrx_quarter_delta2	0.00695792806135064	0.00560816183405122	0.0062003411369393
ctrx_quarter_delta1	0.00682923618695745	0.00332426263346176	0.00203657964917257
ctrx_quarter_normalizado_lag1	0.00680302243983782	0.00169376893310578	0.00149690573826997
ctrx_quarter_normalizado_lag2	0.00658873747033513	0.00288741556907981	0.00437647967162615
vm_status01	0.00657112611793193	0.00248514904007163	0.00115025388309166
thomebanking	0.00599248033855567	0.00319483853896487	0.0114276935440031
cproductos_delta2	0.00594373942775172	0.00232390743553682	0.00042937559334586
thomebanking_lag2	0.00584495109271674	0.00365490629761755	0.0130270191485758
cpayroll_trx_lag3	0.005821494693909	0.00346817252234689	0.000815419704794432
ctransferencias_recibidas_tend12	0.00552068454918693	0.00639590472731751	0.011411936641495
Visa_cconsumos_tend12	0.00550290891876238	0.00466389060600849	0.0103680418503331
active_quarter	0.00530175695871958	0.00139284899568329	0.00159932560457265
cmobile_app_trx_tend12	0.00469569557531926	0.00787019773015824	0.0102813788865385
ctrx_quarter_normalizado_delta3	0.00468992993538347	0.00351635205992802	0.00633821403388522
ctarjeta_debito_transacciones	0.00442978196354391	0.00267803529639078	0.000709060612864723
cliente_edad_lag3	0.00441857782277266	0.00470973585465847	0.00768148997270117
ctrx_quarter_delta3	0.00440277578905122	0.0029106845710958	0.00639336319266359
