envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
78	726000	846000	726000	606000	726000	726000	
79	771000	843000	843000	603000	843000	723000	
80	792000	960000	840000	6e+05	840000	720000	
81	789000	957000	837000	597000	837000	717000	
82	810000	1074000	834000	594000	834000	714000	
83	807000	1071000	831000	591000	831000	711000	
84	828000	1068000	828000	708000	828000	708000	
85	849000	1065000	825000	705000	825000	825000	
86	870000	1062000	822000	702000	942000	822000	
87	867000	1059000	819000	699000	939000	819000	
88	864000	1056000	816000	696000	936000	816000	
89	885000	1053000	813000	813000	933000	813000	
90	882000	1050000	810000	810000	930000	810000	
91	903000	1047000	807000	927000	927000	807000	
92	948000	1044000	924000	924000	924000	924000	
93	969000	1041000	921000	921000	1041000	921000	
94	990000	1038000	1038000	918000	1038000	918000	
95	987000	1035000	1035000	915000	1035000	915000	
96	984000	1032000	1032000	912000	1032000	912000	
97	981000	1029000	1029000	909000	1029000	909000	
98	1002000	1026000	1026000	906000	1026000	1026000	
99	999000	1023000	1023000	903000	1023000	1023000	
100	996000	1020000	1020000	9e+05	1020000	1020000	
101	993000	1017000	1017000	897000	1017000	1017000	
102	990000	1014000	1014000	894000	1014000	1014000	
103	1011000	1131000	1011000	891000	1011000	1011000	
104	1032000	1128000	1008000	1008000	1008000	1008000	
105	1029000	1125000	1005000	1005000	1005000	1005000	
106	1026000	1122000	1002000	1002000	1002000	1002000	
107	1047000	1239000	999000	999000	999000	999000	
108	1068000	1236000	1116000	996000	996000	996000	
109	1065000	1233000	1113000	993000	993000	993000	
110	1062000	1230000	1110000	990000	990000	990000	
111	1083000	1227000	1107000	987000	987000	1107000	
112	1080000	1224000	1104000	984000	984000	1104000	
113	1077000	1221000	1101000	981000	981000	1101000	
114	1074000	1218000	1098000	978000	978000	1098000	
115	1095000	1215000	1095000	1095000	975000	1095000	
116	1116000	1212000	1092000	1092000	972000	1212000	
117	1113000	1209000	1089000	1089000	969000	1209000	
118	1134000	1326000	1086000	1086000	966000	1206000	
119	1131000	1323000	1083000	1083000	963000	1203000	
120	1128000	1320000	1080000	1080000	960000	1200000	
121	1125000	1317000	1077000	1077000	957000	1197000	
122	1146000	1314000	1194000	1074000	954000	1194000	
123	1167000	1311000	1191000	1191000	951000	1191000	
124	1164000	1308000	1188000	1188000	948000	1188000	
125	1161000	1305000	1185000	1185000	945000	1185000	
126	1182000	1302000	1182000	1182000	1062000	1182000	
127	1179000	1299000	1179000	1179000	1059000	1179000	
128	1176000	1296000	1176000	1176000	1056000	1176000	
129	1197000	1413000	1173000	1173000	1053000	1173000	
130	1194000	1410000	1170000	1170000	1050000	1170000	
131	1215000	1407000	1167000	1167000	1047000	1287000	
132	1284000	1524000	1284000	1164000	1164000	1284000	
133	1305000	1521000	1401000	1161000	1161000	1281000	
134	1302000	1518000	1398000	1158000	1158000	1278000	
135	1299000	1515000	1395000	1155000	1155000	1275000	
136	1320000	1512000	1512000	1152000	1152000	1272000	
137	1365000	1509000	1509000	1149000	1269000	1389000	
138	1362000	1506000	1506000	1146000	1266000	1386000	
139	1407000	1503000	1503000	1143000	1383000	1503000	
140	1404000	1500000	1500000	1140000	1380000	1500000	
141	1425000	1497000	1497000	1137000	1377000	1617000	
142	1446000	1494000	1614000	1134000	1374000	1614000	
143	1443000	1491000	1611000	1131000	1371000	1611000	
144	1440000	1488000	1608000	1128000	1368000	1608000	
145	1437000	1485000	1605000	1125000	1365000	1605000	
146	1434000	1482000	1602000	1122000	1362000	1602000	
147	1431000	1479000	1599000	1119000	1359000	1599000	
148	1428000	1476000	1596000	1116000	1356000	1596000	
149	1425000	1473000	1593000	1113000	1353000	1593000	
150	1422000	1470000	1590000	1110000	1350000	1590000	
151	1419000	1467000	1587000	1107000	1347000	1587000	
152	1416000	1464000	1584000	1104000	1344000	1584000	
153	1437000	1461000	1581000	1101000	1461000	1581000	
154	1434000	1458000	1578000	1098000	1458000	1578000	
155	1455000	1455000	1695000	1095000	1455000	1575000	
156	1476000	1452000	1692000	1092000	1452000	1692000	
157	1521000	1569000	1689000	1089000	1449000	1809000	
158	1542000	1686000	1686000	1086000	1446000	1806000	
159	1539000	1683000	1683000	1083000	1443000	1803000	
160	1536000	1680000	1680000	1080000	1440000	1800000	
161	1557000	1677000	1797000	1077000	1437000	1797000	
162	1578000	1794000	1794000	1074000	1434000	1794000	
163	1575000	1791000	1791000	1071000	1431000	1791000	
164	1572000	1788000	1788000	1068000	1428000	1788000	
165	1593000	1785000	1785000	1065000	1545000	1785000	
166	1590000	1782000	1782000	1062000	1542000	1782000	
167	1611000	1899000	1779000	1059000	1539000	1779000	
168	1608000	1896000	1776000	1056000	1536000	1776000	
169	1605000	1893000	1773000	1053000	1533000	1773000	
170	1626000	1890000	1770000	1050000	1650000	1770000	
171	1647000	1887000	1887000	1047000	1647000	1767000	
172	1644000	1884000	1884000	1044000	1644000	1764000	
173	1665000	1881000	1881000	1041000	1761000	1761000	
174	1686000	1878000	1878000	1158000	1758000	1758000	
175	1707000	1875000	1875000	1155000	1755000	1875000	
176	1728000	1872000	1872000	1152000	1872000	1872000	
177	1749000	1869000	1869000	1149000	1869000	1989000	
178	1746000	1866000	1866000	1146000	1866000	1986000	
179	1743000	1863000	1863000	1143000	1863000	1983000	
180	1788000	1980000	1860000	1260000	1860000	1980000	
181	1809000	1977000	1857000	1257000	1857000	2097000	
182	1830000	1974000	1974000	1254000	1854000	2094000	
183	1851000	2091000	1971000	1251000	1851000	2091000	
184	1848000	2088000	1968000	1248000	1848000	2088000	
185	1845000	2085000	1965000	1245000	1845000	2085000	
186	1842000	2082000	1962000	1242000	1842000	2082000	
187	1839000	2079000	1959000	1239000	1839000	2079000	
188	1836000	2076000	1956000	1236000	1836000	2076000	
189	1857000	2073000	2073000	1233000	1833000	2073000	
190	1854000	2070000	2070000	1230000	1830000	2070000	
191	1851000	2067000	2067000	1227000	1827000	2067000	
192	1848000	2064000	2064000	1224000	1824000	2064000	
193	1893000	2181000	2061000	1341000	1821000	2061000	
194	1914000	2178000	2178000	1338000	1818000	2058000	
195	1911000	2175000	2175000	1335000	1815000	2055000	
196	1932000	2172000	2172000	1452000	1812000	2052000	
197	1929000	2169000	2169000	1449000	1809000	2049000	
198	1950000	2166000	2286000	1446000	1806000	2046000	
199	1971000	2163000	2403000	1443000	1803000	2043000	
200	1968000	2160000	2400000	1440000	1800000	2040000	
201	1989000	2157000	2397000	1437000	1917000	2037000	
202	2010000	2154000	2514000	1434000	1914000	2034000	
203	2007000	2151000	2511000	1431000	1911000	2031000	
204	2028000	2148000	2508000	1548000	1908000	2028000	
205	2049000	2145000	2505000	1545000	1905000	2145000	
206	2046000	2142000	2502000	1542000	1902000	2142000	
207	2043000	2139000	2499000	1539000	1899000	2139000	
208	2040000	2136000	2496000	1536000	1896000	2136000	
209	2109000	2133000	2493000	1653000	2013000	2253000	
210	2106000	2130000	2490000	1650000	2010000	2250000	
211	2103000	2127000	2487000	1647000	2007000	2247000	
212	2124000	2124000	2484000	1764000	2004000	2244000	
213	2145000	2241000	2481000	1761000	2001000	2241000	
214	2166000	2238000	2478000	1758000	2118000	2238000	
215	2187000	2235000	2595000	1755000	2115000	2235000	
216	2184000	2232000	2592000	1752000	2112000	2232000	
217	2181000	2229000	2589000	1749000	2109000	2229000	
218	2202000	2346000	2586000	1746000	2106000	2226000	
219	2199000	2343000	2583000	1743000	2103000	2223000	
220	2220000	2340000	2580000	1740000	2220000	2220000	
221	2241000	2337000	2577000	1737000	2337000	2217000	
222	2286000	2454000	2574000	1734000	2334000	2334000	
223	2307000	2451000	2571000	1851000	2331000	2331000	
224	2304000	2448000	2568000	1848000	2328000	2328000	
225	2301000	2445000	2565000	1845000	2325000	2325000	
226	2298000	2442000	2562000	1842000	2322000	2322000	
227	2319000	2439000	2679000	1839000	2319000	2319000	
228	2340000	2556000	2676000	1836000	2316000	2316000	
229	2337000	2553000	2673000	1833000	2313000	2313000	
230	2358000	2550000	2790000	1830000	2310000	2310000	
231	2355000	2547000	2787000	1827000	2307000	2307000	
232	2352000	2544000	2784000	1824000	2304000	2304000	
233	2373000	2661000	2781000	1821000	2301000	2301000	
234	2394000	2658000	2898000	1818000	2298000	2298000	
235	2391000	2655000	2895000	1815000	2295000	2295000	
236	2412000	2652000	2892000	1932000	2292000	2292000	
237	2409000	2649000	2889000	1929000	2289000	2289000	
238	2406000	2646000	2886000	1926000	2286000	2286000	
239	2427000	2643000	2883000	1923000	2403000	2283000	
240	2448000	2640000	2880000	2040000	2400000	2280000	
241	2445000	2637000	2877000	2037000	2397000	2277000	
242	2466000	2634000	2874000	2034000	2394000	2394000	
243	2487000	2751000	2871000	2031000	2391000	2391000	
244	2532000	2868000	2868000	2148000	2388000	2388000	
245	2529000	2865000	2865000	2145000	2385000	2385000	
246	2574000	2862000	2862000	2262000	2382000	2502000	
247	2595000	2859000	2859000	2259000	2379000	2619000	
248	2640000	2856000	2856000	2376000	2496000	2616000	
249	2637000	2853000	2853000	2373000	2493000	2613000	
250	2658000	2850000	2850000	2370000	2610000	2610000	
251	2655000	2847000	2847000	2367000	2607000	2607000	
252	2652000	2844000	2844000	2364000	2604000	2604000	
253	2673000	2841000	2841000	2361000	2721000	2601000	
254	2694000	2838000	2838000	2478000	2718000	2598000	
255	2715000	2835000	2835000	2595000	2715000	2595000	
256	2712000	2832000	2832000	2592000	2712000	2592000	
257	2709000	2829000	2829000	2589000	2709000	2589000	
258	2706000	2826000	2826000	2586000	2706000	2586000	
259	2703000	2823000	2823000	2583000	2703000	2583000	
260	2724000	2820000	2820000	2580000	2700000	2700000	
261	2721000	2817000	2817000	2577000	2697000	2697000	
262	2718000	2814000	2814000	2574000	2694000	2694000	
263	2715000	2811000	2811000	2571000	2691000	2691000	
264	2712000	2808000	2808000	2568000	2688000	2688000	
265	2733000	2805000	2805000	2565000	2805000	2685000	
266	2730000	2802000	2802000	2562000	2802000	2682000	
267	2775000	2919000	2799000	2559000	2919000	2679000	
268	2772000	2916000	2796000	2556000	2916000	2676000	
269	2817000	2913000	2793000	2673000	3033000	2673000	
270	2814000	2910000	2790000	2670000	3030000	2670000	
271	2835000	2907000	2787000	2667000	3147000	2667000	
272	2832000	2904000	2784000	2664000	3144000	2664000	
273	2853000	3021000	2781000	2661000	3141000	2661000	
274	2874000	3018000	2778000	2658000	3138000	2778000	
275	2919000	3015000	2895000	2655000	3255000	2775000	
276	2916000	3012000	2892000	2652000	3252000	2772000	
277	2937000	3009000	2889000	2649000	3249000	2889000	
278	2934000	3006000	2886000	2646000	3246000	2886000	
279	2955000	3003000	2883000	2763000	3243000	2883000	
280	2976000	3e+06	2880000	2880000	3240000	2880000	
281	2997000	2997000	2997000	2877000	3237000	2877000	
282	2994000	2994000	2994000	2874000	3234000	2874000	
283	3015000	2991000	3111000	2871000	3231000	2871000	
284	3060000	3108000	3108000	2988000	3228000	2868000	
285	3057000	3105000	3105000	2985000	3225000	2865000	
286	3078000	3102000	3102000	2982000	3342000	2862000	
287	3123000	3099000	3099000	3099000	3339000	2979000	
288	3120000	3096000	3096000	3096000	3336000	2976000	
289	3117000	3093000	3093000	3093000	3333000	2973000	
290	3114000	3090000	3090000	3090000	3330000	2970000	
291	3159000	3087000	3087000	3207000	3447000	2967000	
292	3204000	3204000	3084000	3204000	3444000	3084000	
293	3201000	3201000	3081000	3201000	3441000	3081000	
294	3198000	3198000	3078000	3198000	3438000	3078000	
295	3195000	3195000	3075000	3195000	3435000	3075000	
296	3192000	3192000	3072000	3192000	3432000	3072000	
297	3189000	3189000	3069000	3189000	3429000	3069000	
298	3210000	3306000	3066000	3186000	3426000	3066000	
299	3207000	3303000	3063000	3183000	3423000	3063000	
300	3204000	3300000	3060000	3180000	3420000	3060000	
301	3225000	3297000	3057000	3177000	3417000	3177000	
302	3246000	3414000	3054000	3174000	3414000	3174000	
303	3267000	3411000	3171000	3171000	3411000	3171000	
304	3264000	3408000	3168000	3168000	3408000	3168000	
305	3261000	3405000	3165000	3165000	3405000	3165000	
306	3282000	3522000	3162000	3162000	3402000	3162000	
307	3279000	3519000	3159000	3159000	3399000	3159000	
308	3276000	3516000	3156000	3156000	3396000	3156000	
309	3273000	3513000	3153000	3153000	3393000	3153000	
310	3270000	3510000	3150000	3150000	3390000	3150000	
311	3291000	3507000	3147000	3267000	3387000	3147000	
312	3312000	3504000	3264000	3264000	3384000	3144000	
313	3309000	3501000	3261000	3261000	3381000	3141000	
314	3330000	3498000	3378000	3258000	3378000	3138000	
315	3375000	3495000	3375000	3375000	3495000	3135000	
316	3372000	3492000	3372000	3372000	3492000	3132000	
317	3393000	3609000	3369000	3369000	3489000	3129000	
318	3438000	3606000	3366000	3366000	3606000	3246000	
319	3483000	3603000	3483000	3363000	3723000	3243000	
320	3480000	3600000	3480000	3360000	3720000	3240000	
321	3501000	3597000	3477000	3477000	3717000	3237000	
322	3546000	3594000	3594000	3594000	3714000	3234000	
323	3543000	3591000	3591000	3591000	3711000	3231000	
324	3612000	3708000	3588000	3588000	3828000	3348000	
325	3633000	3705000	3585000	3585000	3825000	3465000	
326	3630000	3702000	3582000	3582000	3822000	3462000	
327	3627000	3699000	3579000	3579000	3819000	3459000	
328	3672000	3696000	3576000	3576000	3936000	3576000	
329	3669000	3693000	3573000	3573000	3933000	3573000	
330	3690000	3690000	3570000	3690000	3930000	3570000	
331	3711000	3807000	3567000	3687000	3927000	3567000	
332	3708000	3804000	3564000	3684000	3924000	3564000	
333	3705000	3801000	3561000	3681000	3921000	3561000	
334	3702000	3798000	3558000	3678000	3918000	3558000	
335	3723000	3795000	3555000	3795000	3915000	3555000	
336	3720000	3792000	3552000	3792000	3912000	3552000	
337	3741000	3789000	3669000	3789000	3909000	3549000	
338	3738000	3786000	3666000	3786000	3906000	3546000	
339	3735000	3783000	3663000	3783000	3903000	3543000	
340	3756000	3900000	3660000	3780000	3900000	3540000	
341	3753000	3897000	3657000	3777000	3897000	3537000	
342	3798000	3894000	3774000	3894000	3894000	3534000	
343	3795000	3891000	3771000	3891000	3891000	3531000	
344	3792000	3888000	3768000	3888000	3888000	3528000	
345	3861000	3885000	3885000	3885000	4005000	3645000	
346	3858000	3882000	3882000	3882000	4002000	3642000	
347	3855000	3879000	3879000	3879000	3999000	3639000	
348	3852000	3876000	3876000	3876000	3996000	3636000	
349	3849000	3873000	3873000	3873000	3993000	3633000	
350	3846000	3870000	3870000	3870000	3990000	3630000	
351	3867000	3987000	3867000	3867000	3987000	3627000	
352	3864000	3984000	3864000	3864000	3984000	3624000	
353	3909000	3981000	3861000	3981000	4101000	3621000	
354	3930000	3978000	3978000	3978000	4098000	3618000	
355	3927000	3975000	3975000	3975000	4095000	3615000	
356	3948000	3972000	3972000	4092000	4092000	3612000	
357	3945000	3969000	3969000	4089000	4089000	3609000	
358	3942000	3966000	3966000	4086000	4086000	3606000	
359	3963000	3963000	3963000	4083000	4203000	3603000	
360	3960000	3960000	3960000	4080000	4200000	3600000	
361	3957000	3957000	3957000	4077000	4197000	3597000	
362	3978000	3954000	3954000	4194000	4194000	3594000	
363	3975000	3951000	3951000	4191000	4191000	3591000	
364	3972000	3948000	3948000	4188000	4188000	3588000	
365	3993000	4065000	3945000	4185000	4185000	3585000	
366	3990000	4062000	3942000	4182000	4182000	3582000	
367	4011000	4059000	3939000	4299000	4179000	3579000	
368	4008000	4056000	3936000	4296000	4176000	3576000	
369	4053000	4173000	4053000	4293000	4173000	3573000	
370	4074000	4170000	4050000	4290000	4170000	3690000	
371	4071000	4167000	4047000	4287000	4167000	3687000	
372	4068000	4164000	4044000	4284000	4164000	3684000	
373	4065000	4161000	4041000	4281000	4161000	3681000	
374	4062000	4158000	4038000	4278000	4158000	3678000	
375	4083000	4275000	4035000	4275000	4155000	3675000	
376	4080000	4272000	4032000	4272000	4152000	3672000	
377	4101000	4269000	4029000	4269000	4149000	3789000	
378	4098000	4266000	4026000	4266000	4146000	3786000	
379	4095000	4263000	4023000	4263000	4143000	3783000	
380	4116000	4260000	4140000	4260000	4140000	3780000	
381	4113000	4257000	4137000	4257000	4137000	3777000	
382	4134000	4254000	4134000	4254000	4134000	3894000	
383	4131000	4251000	4131000	4251000	4131000	3891000	
384	4176000	4368000	4128000	4248000	4248000	3888000	
385	4197000	4365000	4125000	4245000	4365000	3885000	
386	4194000	4362000	4122000	4242000	4362000	3882000	
387	4191000	4359000	4119000	4239000	4359000	3879000	
388	4236000	4356000	4236000	4356000	4356000	3876000	
389	4233000	4353000	4233000	4353000	4353000	3873000	
390	4278000	4350000	4350000	4470000	4350000	3870000	
391	4299000	4347000	4467000	4467000	4347000	3867000	
392	4320000	4344000	4464000	4464000	4344000	3984000	
393	4341000	4461000	4461000	4461000	4341000	3981000	
394	4386000	4458000	4578000	4458000	4338000	4098000	
395	4383000	4455000	4575000	4455000	4335000	4095000	
396	4380000	4452000	4572000	4452000	4332000	4092000	
397	4401000	4449000	4569000	4449000	4449000	4089000	
398	4422000	4446000	4686000	4446000	4446000	4086000	
399	4419000	4443000	4683000	4443000	4443000	4083000	
400	4416000	4440000	4680000	4440000	4440000	4080000	
401	4437000	4557000	4677000	4437000	4437000	4077000	
402	4482000	4674000	4674000	4554000	4434000	4074000	
403	4503000	4671000	4671000	4551000	4431000	4191000	
404	4524000	4668000	4668000	4668000	4428000	4188000	
405	4521000	4665000	4665000	4665000	4425000	4185000	
406	4542000	4662000	4662000	4662000	4542000	4182000	
407	4539000	4659000	4659000	4659000	4539000	4179000	
408	4584000	4656000	4656000	4776000	4656000	4176000	
409	4581000	4653000	4653000	4773000	4653000	4173000	
410	4578000	4650000	4650000	4770000	4650000	4170000	
411	4599000	4647000	4647000	4767000	4767000	4167000	
412	4596000	4644000	4644000	4764000	4764000	4164000	
413	4617000	4761000	4641000	4761000	4761000	4161000	
414	4638000	4758000	4638000	4878000	4758000	4158000	
415	4635000	4755000	4635000	4875000	4755000	4155000	
416	4680000	4872000	4632000	4872000	4752000	4272000	
417	4725000	4869000	4629000	4989000	4749000	4389000	
418	4746000	4986000	4626000	4986000	4746000	4386000	
419	4743000	4983000	4623000	4983000	4743000	4383000	
420	4764000	4980000	4740000	4980000	4740000	4380000	
421	4761000	4977000	4737000	4977000	4737000	4377000	
422	4782000	5094000	4734000	4974000	4734000	4374000	
423	4779000	5091000	4731000	4971000	4731000	4371000	
424	4776000	5088000	4728000	4968000	4728000	4368000	
425	4821000	5205000	4725000	5085000	4725000	4365000	
426	4842000	5322000	4722000	5082000	4722000	4362000	
427	4863000	5319000	4839000	5079000	4719000	4359000	
428	4884000	5316000	4836000	5196000	4716000	4356000	
429	4905000	5313000	4833000	5193000	4833000	4353000	
430	4902000	5310000	4830000	5190000	4830000	4350000	
431	4899000	5307000	4827000	5187000	4827000	4347000	
432	4944000	5304000	4944000	5184000	4824000	4464000	
433	4941000	5301000	4941000	5181000	4821000	4461000	
434	4986000	5418000	5058000	5178000	4818000	4458000	
435	4983000	5415000	5055000	5175000	4815000	4455000	
436	4980000	5412000	5052000	5172000	4812000	4452000	
437	5001000	5409000	5049000	5169000	4929000	4449000	
438	4998000	5406000	5046000	5166000	4926000	4446000	
439	5043000	5403000	5043000	5283000	4923000	4563000	
440	5064000	5400000	5040000	5280000	5040000	4560000	
441	5061000	5397000	5037000	5277000	5037000	4557000	
442	5058000	5394000	5034000	5274000	5034000	4554000	
443	5055000	5391000	5031000	5271000	5031000	4551000	
444	5052000	5388000	5028000	5268000	5028000	4548000	
445	5049000	5385000	5025000	5265000	5025000	4545000	
446	5046000	5382000	5022000	5262000	5022000	4542000	
447	5091000	5499000	5019000	5259000	5139000	4539000	
448	5112000	5496000	5016000	5376000	5136000	4536000	
449	5133000	5613000	5013000	5373000	5133000	4533000	
450	5154000	5610000	5010000	5370000	5130000	4650000	
451	5151000	5607000	5007000	5367000	5127000	4647000	
452	5196000	5604000	5004000	5364000	5244000	4764000	
453	5193000	5601000	5001000	5361000	5241000	4761000	
454	5214000	5598000	4998000	5358000	5238000	4878000	
455	5235000	5595000	4995000	5355000	5235000	4995000	
456	5256000	5592000	4992000	5352000	5352000	4992000	
457	5253000	5589000	4989000	5349000	5349000	4989000	
458	5250000	5586000	4986000	5346000	5346000	4986000	
459	5247000	5583000	4983000	5343000	5343000	4983000	
460	5292000	5580000	4980000	5460000	5340000	5100000	
461	5313000	5577000	4977000	5457000	5337000	5217000	
462	5310000	5574000	4974000	5454000	5334000	5214000	
463	5331000	5571000	5091000	5451000	5331000	5211000	
464	5352000	5568000	5088000	5448000	5328000	5328000	
465	5349000	5565000	5085000	5445000	5325000	5325000	
466	5346000	5562000	5082000	5442000	5322000	5322000	
467	5343000	5559000	5079000	5439000	5319000	5319000	
468	5364000	5556000	5196000	5436000	5316000	5316000	
469	5361000	5553000	5193000	5433000	5313000	5313000	
470	5382000	5670000	5190000	5430000	5310000	5310000	
471	5403000	5667000	5187000	5427000	5427000	5307000	
472	5400000	5664000	5184000	5424000	5424000	5304000	
473	5397000	5661000	5181000	5421000	5421000	5301000	
474	5418000	5658000	5298000	5418000	5418000	5298000	
475	5415000	5655000	5295000	5415000	5415000	5295000	
476	5412000	5652000	5292000	5412000	5412000	5292000	
477	5433000	5649000	5289000	5409000	5529000	5289000	
478	5454000	5646000	5286000	5526000	5526000	5286000	
479	5451000	5643000	5283000	5523000	5523000	5283000	
480	5448000	5640000	5280000	5520000	5520000	5280000	
481	5445000	5637000	5277000	5517000	5517000	5277000	
482	5466000	5634000	5274000	5634000	5514000	5274000	
483	5487000	5631000	5391000	5631000	5511000	5271000	
484	5484000	5628000	5388000	5628000	5508000	5268000	
485	5505000	5625000	5385000	5625000	5625000	5265000	
486	5526000	5622000	5502000	5622000	5622000	5262000	
487	5523000	5619000	5499000	5619000	5619000	5259000	
488	5520000	5616000	5496000	5616000	5616000	5256000	
489	5565000	5613000	5613000	5613000	5613000	5373000	
490	5586000	5610000	5610000	5730000	5610000	5370000	
491	5583000	5607000	5607000	5727000	5607000	5367000	
492	5580000	5604000	5604000	5724000	5604000	5364000	
493	5601000	5601000	5601000	5841000	5601000	5361000	
494	5622000	5598000	5598000	5838000	5598000	5478000	
495	5619000	5595000	5595000	5835000	5595000	5475000	
496	5616000	5592000	5592000	5832000	5592000	5472000	
497	5613000	5589000	5589000	5829000	5589000	5469000	
498	5610000	5586000	5586000	5826000	5586000	5466000	
499	5607000	5583000	5583000	5823000	5583000	5463000	
500	5652000	5700000	5580000	5940000	5580000	5460000	
501	5673000	5817000	5577000	5937000	5577000	5457000	
502	5694000	5934000	5574000	5934000	5574000	5454000	
503	5691000	5931000	5571000	5931000	5571000	5451000	
504	5688000	5928000	5568000	5928000	5568000	5448000	
505	5709000	5925000	5565000	5925000	5685000	5445000	
506	5730000	5922000	5562000	5922000	5682000	5562000	
507	5727000	5919000	5559000	5919000	5679000	5559000	
508	5724000	5916000	5556000	5916000	5676000	5556000	
509	5721000	5913000	5553000	5913000	5673000	5553000	
510	5718000	5910000	5550000	5910000	5670000	5550000	
511	5739000	5907000	5667000	5907000	5667000	5547000	
512	5784000	5904000	5784000	5904000	5784000	5544000	
513	5781000	5901000	5781000	5901000	5781000	5541000	
514	5826000	5898000	5898000	6018000	5778000	5538000	
515	5847000	5895000	5895000	6135000	5775000	5535000	
516	5844000	5892000	5892000	6132000	5772000	5532000	
517	5841000	5889000	5889000	6129000	5769000	5529000	
518	5838000	5886000	5886000	6126000	5766000	5526000	
519	5835000	5883000	5883000	6123000	5763000	5523000	
520	5832000	5880000	5880000	6120000	5760000	5520000	
521	5829000	5877000	5877000	6117000	5757000	5517000	
522	5850000	5994000	5874000	6114000	5754000	5514000	
523	5847000	5991000	5871000	6111000	5751000	5511000	
524	5868000	5988000	5988000	6108000	5748000	5508000	
525	5865000	5985000	5985000	6105000	5745000	5505000	
526	5862000	5982000	5982000	6102000	5742000	5502000	
527	5883000	6099000	5979000	6099000	5739000	5499000	
528	5904000	6096000	6096000	6096000	5736000	5496000	
529	5949000	6093000	6213000	6093000	5733000	5613000	
530	5946000	6090000	6210000	6090000	5730000	5610000	
531	5943000	6087000	6207000	6087000	5727000	5607000	
532	5940000	6084000	6204000	6084000	5724000	5604000	
533	5937000	6081000	6201000	6081000	5721000	5601000	
534	5958000	6198000	6198000	6078000	5718000	5598000	
535	6003000	6195000	6315000	6195000	5715000	5595000	
